Project_code	Submitter_donor_ID	Normal_WGS_aliquot_ID	Tumour_WGS_aliquot_ID	Stars	Mean_Coverage_Normal	Mean_Coverage_Tumour	Median/Mean_Coverage_Normal	FWHM_Normal	Median/Mean_Coverage_Tumour	FWHM_Tumour	Somatic_Mutation_Calling_Coverage	%_of_paired_reads_mapping_to_different_chromosomes_Normal	%_of_paired_reads_mapping_to_different_chromosomes_Tumour	Ratio_of_difference_in_edits_between_paired_reads_Normal	Ratio_of_difference_in_edits_between_paired_reads_Tumour
BRCA-EU	CGP_donor_1163904	fc8130df-1f1e-c8f9-e040-11ac0d485dfc	fc8130df-1f21-c8f9-e040-11ac0d485dfc	5.0	36.50	46.47	1.010873976	0.0671574345	0.9879077519	0.0745234192	2815611833	1.15	1.62	1.261637351	1.358809639
BRCA-EU	CGP_donor_1186987	f7b847e5-0f5a-69b4-e040-11ac0c4845fe	f7b847e5-0f5d-69b4-e040-11ac0c4845fe	5.0	40.11	48.75	1.024557479	0.0714083175	0.9878395274	0.097957645	2809528365	2.03	2.49	1.073587727	1.340003409
BRCA-EU	CGP_donor_1186990	f7c7373c-1971-4968-e040-11ac0d486e80	f7c7373c-1972-4968-e040-11ac0d486e80	4.0	39.98	52.30	1.027180154	0.074960978	1.021122814	0.3519592556	2802383369	1.82	3.78	1.486813532	1.596689029
BRCA-EU	CGP_donor_1187025	fc81312a-d44e-38fb-e040-11ac0c4832a4	fc81312a-d451-38fb-e040-11ac0c4832a4	5.0	34.19	51.63	1.028589828	0.0801845532	1.020709487	0.1025374116	2798831404	1.90	2.71	1.41940519	1.419202915
BRCA-EU	CGP_donor_1230754	fc8130df-e396-e34d-e040-11ac0c483279	fc8130df-e399-e34d-e040-11ac0c483279	5.0	36.33	35.25	1.029868954	0.0921539023	1.010692275	0.1131981638	2773418477	1.84	1.62	1.866263371	1.392542331
BRCA-EU	CGP_donor_1230755	fc8130df-2625-304a-e040-11ac0d485dfa	fc8130df-2628-304a-e040-11ac0d485dfa	5.0	33.55	50.82	1.020509218	0.0914293609	1.00057936	0.1254403179	2809511264	2.38	1.30	1.386936169	1.387506839
BRCA-EU	CGP_donor_1230796	f7d7b3db-02ac-61cb-e040-11ac0c480c03	f7d7b3db-02af-61cb-e040-11ac0c480c03	5.0	38.03	74.19	1.029367154	0.1034197549	1.010062197	0.0648569841	2818889556	1.11	1.44	1.100692062	1.222143833
BRCA-EU	CGP_donor_1230797	f7ed28a6-8f5c-e87b-e040-11ac0c48120e	f7ed28a6-8f5f-e87b-e040-11ac0c48120e	5.0	45.56	51.35	1.028197338	0.0837910297	0.9704503994	0.0633474835	2812780554	1.17	1.14	1.369093107	1.226883164
BRCA-EU	CGP_donor_1232859	fc8130e0-08da-b996-e040-11ac0c48327b	fc8130e0-08dd-b996-e040-11ac0c48327b	5.0	40.75	50.32	1.022104239	0.0828532819	0.9765503651	0.0775327531	2809909584	1.28	1.51	1.224656394	1.506377963
BRCA-EU	CGP_donor_1234120	fc8130e0-a387-23b9-e040-11ac0c48327f	fc8130e0-a38a-23b9-e040-11ac0c48327f	5.0	38.70	50.08	1.018992414	0.084146012	0.974852801	0.1052061022	2809742356	1.32	1.39	1.141539558	1.425862744
BRCA-EU	CGP_donor_1234121	fc81312a-99ab-7672-e040-11ac0c4832a2	fc81312a-99ae-7672-e040-11ac0c4832a2	5.0	33.86	41.49	1.016653465	0.0891624418	0.9709010102	0.0820419886	2804217213	1.67	1.22	1.206354159	1.29935469
BRCA-EU	CGP_donor_1234122	f7fdda4f-7bf4-ede7-e040-11ac0c486e57	f7fdda4f-7bf7-ede7-e040-11ac0c486e57	5.0	41.58	47.32	1.018813651	0.0724688348	1.036304597	0.1090096588	2789949764	1.39	1.20	1.161643495	1.299865255
BRCA-EU	CGP_donor_1234123	fc8130e0-0967-b991-e040-11ac0c48327d	fc8130e0-096a-b991-e040-11ac0c48327d	5.0	38.19	48.86	1.020986006	0.0939142343	1.011097084	0.0959728888	2811129417	1.35	1.12	1.224720673	1.275444397
BRCA-EU	CGP_donor_1234124	f7b84b5d-8f25-e6b7-e040-11ac0c484704	f7b84b5d-8f28-e6b7-e040-11ac0c484704	5.0	44.98	52.35	1.026347365	0.0833079473	0.9911665251	0.2960967299	2807332321	1.46	1.25	1.236514063	1.38552018
BRCA-EU	CGP_donor_1234129	f7d128d2-3961-e3bc-e040-11ac0d481667	f7d128d2-3964-e3bc-e040-11ac0d481667	5.0	45.60	44.77	1.0248611	0.085362335	1.022514105	0.0995714187	2801998446	1.58	1.34	1.160692197	1.078941788
BRCA-EU	CGP_donor_1333047	fc8130df-30a2-3e6a-e040-11ac0d485de2	fc8130df-30a5-3e6a-e040-11ac0d485de2	5.0	38.94	43.78	1.027308839	0.0947313955	0.9836225999	0.0797746756	2806782201	1.67	2.06	1.124264793	1.297202527
BRCA-EU	CGP_donor_1333048	fc8130df-220e-cfcc-e040-11ac0d485dde	fc8130df-2211-cfcc-e040-11ac0d485dde	5.0	38.30	46.78	1.025912186	0.0798303231	0.9949311375	0.0867608446	2809107183	1.58	1.65	1.083241654	1.13808298
BRCA-EU	CGP_donor_1337214	f7e4a2a8-093a-9e36-e040-11ac0d480c7d	f7e4a2a8-093d-9e36-e040-11ac0d480c7d	5.0	39.92	45.45	1.019478229	0.1052044775	1.017795367	0.0796315431	2805884723	2.03	1.60	1.778414228	1.118089486
BRCA-EU	CGP_donor_1337217	f7f3e156-0ddb-72b9-e040-11ac0d48542c	f7f3e156-0dde-72b9-e040-11ac0d48542c	5.0	71.19	61.11	1.008125454	0.1286688736	1.002287553	0.280879554	2823744019	1.43	1.45	1.027336795	1.169737496
BRCA-EU	CGP_donor_1337218	f809247c-2ba8-ab06-e040-11ac0d482b8a	f809247c-2bab-ab06-e040-11ac0d482b8a	5.0	37.44	44.20	1.02338702	0.0954772886	0.9812380646	0.1307196112	2807319285	1.50	1.44	1.134098294	1.152067043
BRCA-EU	CGP_donor_1337220	fc8130df-6974-7704-e040-11ac0d485de4	fc8130df-6977-7704-e040-11ac0d485de4	5.0	38.68	50.86	1.021829981	0.1068826245	1.009068807	0.1115510421	2814428489	1.69	1.48	1.685590092	1.942716091
BRCA-EU	CGP_donor_1337222	f7b84bac-f15e-9eee-e040-11ac0c4847ed	f7b84bac-f161-9eee-e040-11ac0c4847ed	5.0	39.12	49.47	1.02459937	0.0923310791	1.01939713	0.1300498885	2810275833	2.68	1.50	1.431145603	1.048148787
BRCA-EU	CGP_donor_1337223	fc8130e0-a535-dda3-e040-11ac0c483264	fc8130e0-a538-dda3-e040-11ac0c483264	4.0	42.32	43.40	1.032453783	0.0833311425	0.9378182712	0.0733568278	2799442354	1.67	1.58	2.012357677	1.234407469
BRCA-EU	CGP_donor_1337225	f7c6a336-3123-7580-e040-11ac0c485971	f7c6a336-3126-7580-e040-11ac0c485971	5.0	35.06	46.87	1.025806756	0.0920784372	0.98555373	0.0950182492	2803224151	1.58	1.75	1.897284021	1.46238617
BRCA-EU	CGP_donor_1337226	f7d70fac-c76c-399e-e040-11ac0c482f9c	f7d70fac-c76f-399e-e040-11ac0c482f9c	5.0	36.63	46.01	1.006566303	0.0971419247	0.9719385141	0.0942210494	2800015756	1.49	1.09	1.242606035	1.213564376
BRCA-EU	CGP_donor_1337231	f7e7b258-b4af-e6c5-e040-11ac0d486773	f7e7b258-b4b2-e6c5-e040-11ac0d486773	5.0	44.71	46.22	1.031817869	0.1058970195	0.9869399537	0.0916861876	2801372137	1.23	1.00	1.215471651	1.024587065
BRCA-EU	CGP_donor_1337236	f7f6619b-fae5-3381-e040-11ac0c483f78	f7f6619b-fae8-3381-e040-11ac0c483f78	5.0	41.86	44.79	1.033110095	0.0912906247	1.006729581	0.0695439977	2804227063	1.35	1.05	1.407420562	1.333293344
BRCA-EU	CGP_donor_1337237	f7b84c09-15d1-3046-e040-11ac0c4847ff	f7b84c09-15d4-3046-e040-11ac0c4847ff	5.0	37.34	46.83	1.023876732	0.0799704727	0.9488472598	0.0683244105	2808676125	1.18	1.13	1.252291095	1.155988645
BRCA-EU	CGP_donor_1337238	f7c6486a-bb05-f77a-e040-11ac0c482953	f7c6486a-bb08-f77a-e040-11ac0c482953	5.0	38.10	41.91	1.025705876	0.0756389197	1.012949442	0.1005283105	2806824021	1.20	1.23	1.297741904	1.279093126
BRCA-EU	CGP_donor_1337240	f7d77a03-289d-f446-e040-11ac0c4866fb	f7d77a03-28a0-f446-e040-11ac0c4866fb	5.0	36.00	50.54	1.025903716	0.0777877484	1.002679571	0.0945172708	2810590638	1.27	1.16	1.009580733	1.122441012
BRCA-EU	CGP_donor_1337241	f7e7d61f-e2d9-b523-e040-11ac0c482000	f7e7d61f-e2dc-b523-e040-11ac0c482000	5.0	42.75	45.98	1.016537871	0.1060658417	0.959846138	0.0693322761	2807578065	1.15	1.38	1.180299925	1.295725579
BRCA-EU	CGP_donor_1347723	fc8130df-685d-7677-e040-11ac0d485ddc	fc8130df-6860-7677-e040-11ac0d485ddc	5.0	33.17	55.19	1.027412416	0.0827115446	0.9796380123	0.0738515341	2806795650	1.40	1.15	1.44167181	1.247907929
BRCA-EU	CGP_donor_1347731	fc8130df-2e36-3814-e040-11ac0d485de0	fc8130df-2e39-3814-e040-11ac0d485de0	5.0	36.42	49.15	1.011939498	0.0699906122	1.021025916	0.0725762102	2814821311	1.46	1.47	1.135510234	1.248205084
BRCA-EU	CGP_donor_1347742	fc8130e0-a94a-d9d0-e040-11ac0c483262	fc8130e0-a94d-d9d0-e040-11ac0c483262	5.0	43.61	53.38	1.031810424	0.0769425887	1.005198848	0.0958221128	2807640673	1.32	1.51	1.431800997	1.372528728
BRCA-EU	CGP_donor_1347751	fc8130df-35a9-2304-e040-11ac0d485dda	fc8130df-35ac-2304-e040-11ac0d485dda	5.0	32.22	49.16	1.012205417	0.0737100019	1.007222745	0.1018630706	2805459010	1.73	1.66	1.378886813	1.348845506
BRCA-EU	CGP_donor_1347756	fc8130e0-0fdb-b756-e040-11ac0c48328b	fc8130e0-0fde-b756-e040-11ac0c48328b	5.0	35.19	47.38	1.012064637	0.0699332386	1.023511873	0.0925546438	2814948988	1.23	1.60	1.309765742	1.309655812
BRCA-EU	CGP_donor_1353426	fc8130e0-0bbe-bba7-e040-11ac0c483289	fc8130e0-0bc1-bba7-e040-11ac0c483289	5.0	41.21	50.02	1.030680686	0.0843035445	1.014873056	0.1401650917	2808357331	1.56	2.50	1.306210822	1.157712456
BRCA-EU	CGP_donor_1353427	fc8130e0-0f17-b6eb-e040-11ac0c48328f	fc8130e0-0f1a-b6eb-e040-11ac0c48328f	5.0	39.49	61.36	1.02779794	0.0842550156	0.9907341782	0.0682198528	2806151857	1.57	2.71	1.205941559	1.227926163
BRCA-EU	CGP_donor_1353428	fc8130df-8ec5-5b1e-e040-11ac0d485e06	fc8130df-8ec8-5b1e-e040-11ac0d485e06	5.0	39.13	76.14	1.031234153	0.1055870287	0.9240073126	0.0615219889	2781675478	1.71	1.90	1.429988819	1.115051866
BRCA-EU	CGP_donor_1353429	fc8130df-8e4b-586b-e040-11ac0d485e08	fc8130df-8e4e-586b-e040-11ac0d485e08	5.0	38.74	83.85	1.025273342	0.078297535	0.9966636877	0.068775012	2812952240	1.35	1.36	1.178275828	1.218636836
BRCA-EU	CGP_donor_1353434	fc8130df-90b7-5d94-e040-11ac0d485e0c	fc8130df-90ba-5d94-e040-11ac0d485e0c	4.5	38.50	57.08	1.011591028	0.0931406527	0.9137633541	0.0843561788	2809050787	1.80	1.68	1.756682091	1.078076342
BRCA-EU	CGP_donor_1364028	fc8130df-897a-5404-e040-11ac0d485e0a	fc8130df-897d-5404-e040-11ac0d485e0a	5.0	41.34	45.12	1.012006032	0.0712528542	0.9982104635	0.1149801261	2813551116	1.46	1.61	1.288427363	1.326398949
BRCA-EU	CGP_donor_1364029	fc8130e0-0bf7-bba4-e040-11ac0c48328d	fc8130e0-0bfa-bba4-e040-11ac0c48328d	5.0	35.50	52.78	1.011496356	0.0775815561	0.9978122386	0.1092256508	2819219415	1.44	2.24	1.026802069	1.178760088
BRCA-EU	CGP_donor_1364033	fc8130e0-0e1c-b54d-e040-11ac0c48326c	fc8130e0-0e1f-b54d-e040-11ac0c48326c	5.0	39.24	44.35	1.011733482	0.0693985178	0.9828773682	0.1272954735	2815840240	1.63	1.39	1.074750013	1.234059434
BRCA-EU	CGP_donor_1374616	fc8130df-2d5c-3b53-e040-11ac0d485dee	fc8130df-2d5f-3b53-e040-11ac0d485dee	5.0	124.39	43.71	1.018744151	0.0461884483	1.002196626	0.0751318519	2811583591	1.19	1.45	1.179893571	1.220901206
BRCA-EU	CGP_donor_1374617	fc8130df-34f5-22c6-e040-11ac0d485de8	fc8130df-34f8-22c6-e040-11ac0d485de8	5.0	38.92	53.69	1.011607233	0.066549582	1.011836462	0.0698716354	2818857258	1.40	1.61	1.051952566	1.209760623
BRCA-EU	CGP_donor_1374618	fc8130df-335e-3c8a-e040-11ac0d485dea	fc8130df-3361-3c8a-e040-11ac0d485dea	5.0	63.95	57.75	1.01392485	0.057755547	0.9842208619	0.0794591668	2822552700	1.56	1.52	1.084185713	1.323005182
BRCA-EU	CGP_donor_1397086	f7f66114-e31e-1d4c-e040-11ac0d48541a	f7f66114-e321-1d4c-e040-11ac0d48541a	5.0	32.13	46.19	1.009103815	0.0727601234	1.012853852	0.0725748685	2815215700	1.36	1.54	1.230023289	1.035178784
BRCA-EU	CGP_donor_1397088	f80293b8-ddb4-f575-e040-11ac0d48309d	f80293b8-ddb7-f575-e040-11ac0d48309d	5.0	40.66	46.67	1.010666827	0.0689931023	1.012641767	0.0681536177	2817734245	1.38	1.79	1.247146681	1.084522898
BRCA-EU	CGP_donor_1397260	fc8130e0-a536-dda8-e040-11ac0c48326a	fc8130e0-a539-dda8-e040-11ac0c48326a	4.5	50.72	42.29	1.013279305	0.0845184215	1.004983459	0.0741575331	2813663539	1.57	5.42	1.388499973	1.108433369
BRCA-EU	CGP_donor_1397261	fc8130df-24d6-32f1-e040-11ac0d485df0	fc8130df-24d9-32f1-e040-11ac0d485df0	4.5	46.20	43.72	1.012496587	0.0697798441	0.9594706999	0.0677857516	2813776525	1.42	4.07	1.385593252	1.387934462
BRCA-EU	CGP_donor_1397262	fc8130e0-09ee-b964-e040-11ac0c48326e	fc8130e0-09f1-b964-e040-11ac0c48326e	5.0	37.23	42.00	1.01168426	0.070348653	0.990940253	0.0860311196	2812739740	1.23	2.87	1.042068014	1.117626808
BRCA-EU	CGP_donor_1397263	fc8130df-1cda-cade-e040-11ac0d485dec	fc8130df-1cdd-cade-e040-11ac0d485dec	5.0	39.03	48.28	1.011728175	0.0700977944	0.9850379482	0.0597177753	2819350821	1.26	1.77	1.332294763	1.174372826
BRCA-EU	CGP_donor_1397264	fc8130e0-0c50-b432-e040-11ac0c483283	fc8130e0-0c53-b432-e040-11ac0c483283	5.0	37.48	45.88	1.015147501	0.1187789433	0.9688313473	0.0651465344	2816839694	1.30	1.85	1.056502343	1.093848416
BRCA-EU	CGP_donor_1397266	fc8130e0-0dcc-b558-e040-11ac0c483285	fc8130e0-0dcf-b558-e040-11ac0c483285	5.0	40.11	52.13	1.013054645	0.0818173324	0.9865650033	0.1356501825	2818639489	1.60	1.87	1.256557361	1.226683286
BRCA-EU	CGP_donor_1397277	fc8130e0-095c-b953-e040-11ac0c483287	fc8130e0-095f-b953-e040-11ac0c483287	5.0	47.37	55.26	1.01192426	0.0655768002	1.010783443	0.079798681	2822637562	1.31	1.49	1.322424348	1.299427423
BRCA-EU	CGP_donor_1397278	fc8130df-6be9-7627-e040-11ac0d485e04	fc8130df-6bec-7627-e040-11ac0d485e04	5.0	53.40	50.56	1.011917385	0.0665737264	0.9760849561	0.0675134083	2819292307	1.35	1.37	1.560884408	1.286136297
BRCA-EU	CGP_donor_1397279	fc8130e0-0db3-b568-e040-11ac0c483281	fc8130e0-0db6-b568-e040-11ac0c483281	5.0	41.69	53.98	1.013115996	0.0732578161	1.008773795	0.1269014747	2819892395	1.65	1.26	1.463454919	1.130176269
BRCA-EU	CGP_donor_1397281	fc8130df-2ca1-39d2-e040-11ac0d485e00	fc8130df-2ca4-39d2-e040-11ac0d485e00	5.0	37.74	49.21	1.011474245	0.0675916051	0.9505125198	0.0593134654	2818125729	1.25	2.17	1.116408473	1.30545754
BRCA-EU	CGP_donor_1397282	fc8130df-3222-3f96-e040-11ac0d485dfe	fc8130df-3225-3f96-e040-11ac0d485dfe	5.0	33.50	51.70	1.010135665	0.0724340471	1.012644653	0.0628393925	2818593911	1.31	1.49	1.247400395	1.165206391
BRCA-EU	CGP_donor_1397284	fc8130df-297c-34a3-e040-11ac0d485e02	fc8130df-297f-34a3-e040-11ac0d485e02	5.0	42.02	42.23	1.011229945	0.0649001947	0.9824204114	0.0689413054	2814528745	1.37	1.51	1.160787015	1.145566611
BRCA-EU	CGP_donor_1425260	fc8130e0-0b99-bbc9-e040-11ac0c483266	fc8130e0-0b9c-bbc9-e040-11ac0c483266	5.0	40.02	52.84	1.015173762	0.0735140806	1.000823268	0.1120291816	2808470957	2.58	1.57	1.410589419	1.470719218
BRCA-EU	CGP_donor_1451422	fc8130e0-ad60-b804-e040-11ac0d485e10	fc8130e0-ad63-b804-e040-11ac0d485e10	5.0	31.80	39.55	1.008427234	0.083077166	1.031748843	0.1310513484	2799317550	1.63	1.78	1.603007266	1.34229875
BRCA-EU	CGP_donor_1451426	fc8130e0-ad63-b82e-e040-11ac0d485e0e	fc8130e0-ad66-b82e-e040-11ac0d485e0e	5.0	36.33	54.42	1.010997377	0.0696182292	1.001537714	0.0998163386	2819268266	1.46	1.21	1.44060055	1.29754829
BRCA-EU	CGP_donor_1451427	fc8130e2-f2ec-d096-e040-11ac0c483293	fc8130e2-f2ef-d096-e040-11ac0c483293	5.0	35.50	47.66	1.010301194	0.0736971674	0.999715789	0.1255181524	2817012828	1.69	1.80	1.664727457	1.697403479
BRCA-EU	CGP_donor_1475200	fc8130e3-01b7-c740-e040-11ac0c483291	fc8130e3-01ba-c740-e040-11ac0c483291	5.0	45.95	43.72	1.017928745	0.1043156715	0.9898110017	0.0819577096	2809901532	2.20	1.82	1.523194225	1.330980825
BRCA-EU	CGP_donor_1475201	fc8130e0-ad87-b832-e040-11ac0d485e14	fc8130e0-ad8a-b832-e040-11ac0d485e14	5.0	31.32	48.35	1.012574113	0.0926656813	0.9849690393	0.0582968559	2816524274	1.49	2.65	1.419151115	1.499592919
BRCA-EU	CGP_donor_1475202	fc8130e3-023a-c7d4-e040-11ac0c483295	fc8130e3-023d-c7d4-e040-11ac0c483295	4.5	30.55	53.42	1.011236973	0.0847588534	0.844988197	0.0560627679	2803184776	1.45	1.84	1.275296986	1.10906573
BRCA-EU	CGP_donor_1503014	fc8130e5-18b5-ef38-e040-11ac0c483297	fc8130e5-18b8-ef38-e040-11ac0c483297	5.0	38.65	48.68	1.011352706	0.0696710695	0.9430025869	0.0570988205	2815238010	1.45	2.39	1.234259095	1.169186374
BRCA-EU	CGP_donor_1503016	fc8130e0-aecf-bb2f-e040-11ac0d485e12	fc8130e0-aed2-bb2f-e040-11ac0d485e12	4.5	39.72	56.47	1.012597273	0.0819443383	0.9756086139	0.0592796727	2820284056	1.46	3.92	1.328777627	1.24786174
BRCA-EU	CGP_donor_1503017	fc8130e0-0d22-b475-e040-11ac0c483277	fc8130e0-0d25-b475-e040-11ac0c483277	5.0	39.67	49.44	1.012091407	0.074450769	1.004517869	0.062068158	2819777299	1.35	1.56	1.256963165	1.153150633
BRCA-EU	CGP_donor_1503019	fc8130e0-a8b1-d80d-e040-11ac0c483272	fc8130e0-a8b4-d80d-e040-11ac0c483272	5.0	40.61	49.14	1.012128739	0.071670325	1.006995813	0.0657010526	2817776656	1.35	1.99	1.248807013	1.403927936
BRCA-EU	CGP_donor_1503020	fc8130df-3144-3e94-e040-11ac0d485df8	fc8130df-3147-3e94-e040-11ac0d485df8	5.0	38.30	55.65	1.012827056	0.0737218552	1.029753929	0.0583269367	2819712910	1.67	1.67	1.311555909	1.521330097
BRCA-EU	CGP_donor_1503021	fc8130df-18fb-c74d-e040-11ac0d485df2	fc8130df-18fe-c74d-e040-11ac0d485df2	5.0	39.43	41.40	1.012011423	0.0793551151	0.9853905888	0.0670709252	2812850569	1.72	2.03	1.376786271	1.140185814
BRCA-EU	CGP_donor_1503128	fc8130df-1e8c-c879-e040-11ac0d485df4	fc8130df-1e8f-c879-e040-11ac0d485df4	5.0	52.06	81.94	1.012416054	0.0652209736	1.021989556	0.0636383935	2827133025	1.23	1.03	1.265272201	1.262905258
BRCA-EU	CGP_donor_1503133	fc8130df-68fa-76ee-e040-11ac0d485df6	fc8130df-68fd-76ee-e040-11ac0d485df6	5.0	66.96	58.76	0.9902882919	0.0795543658	0.9531422166	0.1286672723	2820139378	1.29	1.10	1.284099281	1.265483399
BRCA-EU	CGP_donor_1503140	fc8130e0-a397-23b5-e040-11ac0c483270	fc8130e0-a39a-23b5-e040-11ac0c483270	5.0	30.20	46.15	1.010720074	0.0719482468	1.010232398	0.0625120249	2814499154	1.85	1.91	1.619737955	1.412228211
BRCA-EU	CGP_donor_1503150	fc8130e0-a771-d834-e040-11ac0c483268	fc8130e0-a774-d834-e040-11ac0c483268	5.0	31.13	50.69	1.023374184	0.0936734437	0.9492970676	0.1809880679	2798795008	1.55	1.05	1.321358307	1.288820668
BRCA-EU	CGP_donor_1503156	fc8130df-1bbf-c537-e040-11ac0d485de6	fc8130df-1bc2-c537-e040-11ac0d485de6	5.0	29.45	45.21	1.025693322	0.1055033348	1.00534771	0.0944479393	2800474035	1.66	1.06	1.301617551	1.274283903
BRCA-UK	CGP_donor_1069291	f393baf8-9fbc-6986-e040-11ac0d484502	f393baf9-2710-9203-e040-11ac0d484504	5.0	37.39	40.49	1.006452198	0.1548113354	0.9776742496	0.2195249407	2678972350	1.39	1.98	1.320650021	1.346588262
BRCA-UK	CGP_donor_1114881	f393bafc-8555-4c0f-e040-11ac0d484508	f393bafd-1baa-e5f4-e040-11ac0d48450b	5.0	40.84	50.93	1.002122869	0.1975606678	0.9398621567	0.1447672937	2779265549	1.46	1.17	1.436531076	1.222198989
BRCA-UK	CGP_donor_1114929	f393bafc-ec46-d48a-e040-11ac0d48450e	f393bafe-c99f-3725-e040-11ac0d484514	4.5	36.91	40.18	1.007021248	0.1796650078	0.9392713977	0.6295970123	2742438779	1.12	2.88	1.28693843	1.402417761
BRCA-UK	CGP_donor_1114930	f393baf7-fd1b-c4f5-e040-11ac0d484500	f393ba16-9361-5df4-e040-11ac0d4844e8	3.0	33.85	37.77	0.9504377058	0.7209570499	0.9894504325	0.2156403052	2674745344	5.21	2.67	1.465697825	1.569192306
BRCA-UK	CGP_donor_1167078	f393bb00-eca8-1758-e040-11ac0d48451f	f393bafe-7503-5c45-e040-11ac0d484511	4.0	36.39	35.35	1.023498208	0.0825209433	0.9434059361	0.092990265	2721603424	3.88	10.89	1.194125146	1.313221359
BRCA-UK	CGP_donor_1167079	f393bb00-57dc-a19e-e040-11ac0d48451c	f393bb01-6ed7-9533-e040-11ac0d484521	4.0	46.82	47.03	1.027569285	0.0730300753	0.9839169887	0.0878295363	2767827525	4.80	5.31	1.396611976	1.392106428
BRCA-UK	CGP_donor_1167080	f393bb01-6224-e9fa-e040-11ac0d484523	f393bb00-888d-710f-e040-11ac0d484518	4.0	35.45	37.79	1.027284776	0.07865256	0.9359118362	0.2171543256	2752062211	4.16	16.57	1.314368836	1.349098898
BRCA-UK	CGP_donor_1187030	f393bb04-2413-2f19-e040-11ac0d484526	f393bb05-53c2-f80a-e040-11ac0d484528	4.5	47.36	37.98	1.037590921	0.0898313795	0.9225288652	0.0932379645	2753122897	2.81	3.04	1.285292924	1.446119788
BRCA-UK	CGP_donor_1187031	f393bb0b-7c77-877f-e040-11ac0d484556	f393bb0c-4178-ca4a-e040-11ac0d48455f	4.5	43.64	43.75	1.033111398	0.0803273157	0.9732896643	0.0899008443	2765614438	2.60	3.48	1.135806514	1.192980503
BRCA-UK	CGP_donor_1187033	f393bb05-d196-7a0e-e040-11ac0d484531	f393bb05-c737-4cc3-e040-11ac0d48452a	4.5	47.61	36.91	1.033738435	0.0801584036	1.006008423	0.0925209392	2732086890	2.51	3.27	1.688125181	1.154735611
BRCA-UK	CGP_donor_1199104	f393bb08-2c1b-d7af-e040-11ac0d48453a	f393bb05-ec1c-17be-e040-11ac0d48452f	4.0	51.77	49.80	1.031172844	0.0740071932	0.9252059219	0.1009384764	2800705203	3.03	2.81	1.386481836	1.366450521
BRCA-UK	CGP_donor_1199129	f221cbb5-eef8-187f-e040-11ac0c481708	f221cbb5-eefa-187f-e040-11ac0c481708	4.0	42.38	53.72	1.022282069	0.0717485731	1.0034634	0.1244258177	2799371081	3.02	3.01	1.778409136	1.109919011
BRCA-UK	CGP_donor_1199131	f393bb0e-6a35-9154-e040-11ac0d484564	f393bb0b-08ed-3335-e040-11ac0d484554	3.0	48.95	46.70	1.025135672	0.0729579674	0.9675357863	0.1114985038	2798435824	3.57	3.18	2.073764288	1.486943954
BRCA-UK	CGP_donor_1199137	f393bb05-47c6-f3a5-e040-11ac0d48452c	f393bb08-4121-cad8-e040-11ac0d484535	4.5	46.22	44.52	1.03020772	0.0749070755	0.928073509	0.0931983079	2764336312	2.82	3.30	1.555607263	1.347099281
BRCA-UK	CGP_donor_1199138	f393bb08-38c2-c317-e040-11ac0d48453e	f393bb07-270c-2c93-e040-11ac0d484533	4.5	37.50	32.93	1.028273539	0.0807948544	0.9016149707	0.1022286953	2692285886	1.65	2.10	1.376782282	1.20044144
BRCA-UK	CGP_donor_1212361	097a7d36-9058-72be-e050-11ac0d482c9a	097a7d36-905b-72be-e050-11ac0d482c9a	5.0	40.30	218.52	1.013808975	0.0747935969	1.047160921	0.1127762577	2824515720	1.73	2.28	1.257309294	1.464542645
BRCA-UK	CGP_donor_1230722	f393bb09-295a-d281-e040-11ac0d484546	f393bb0a-9b20-a0e5-e040-11ac0d48454e	3.5	39.81	33.75	1.021857654	0.0954021634	1.003483836	0.292193473	2274822616	2.24	8.13	1.56812871	1.217072566
BRCA-UK	CGP_donor_1230724	f393bb08-ebae-1091-e040-11ac0d484543	f393cfd8-ddbb-a0e1-e040-11ac0d48516b	3.0	36.05	32.11	1.026382239	0.1037275437	1.044722088	0.3446316365	2372197127	2.09	4.63	1.337683559	1.27577801
BRCA-UK	CGP_donor_1230728	f393bb09-959e-be66-e040-11ac0d48454c	f393bb08-5b50-e009-e040-11ac0d484537	5.0	44.16	36.08	1.030133528	0.0818896478	0.9739099157	0.0884801041	2787441912	2.15	2.35	1.45250593	1.612988742
BRCA-UK	CGP_donor_1230729	f393bb08-e983-11f4-e040-11ac0d484540	f393bb0a-df7d-645c-e040-11ac0d484550	4.0	39.34	35.07	1.024625353	0.0980051029	1.036382348	0.1871794958	2400936811	1.90	2.77	1.281574116	1.466216044
BRCA-UK	CGP_donor_1230778	f393bb0b-9ac9-a0ed-e040-11ac0d484559	f393bb0c-3ffa-cb72-e040-11ac0d48455c	4.0	35.47	45.47	1.029431725	0.1198038809	0.9980086801	0.0935413888	2787907336	3.25	1.68	1.431421368	1.164064343
BRCA-UK	CGP_donor_1230785	fc447d51-cdbf-a180-e040-11ac0c4846a4	fc447d51-cdc2-a180-e040-11ac0c4846a4	5.0	35.23	46.62	1.032828203	0.0856684871	0.9701827564	0.1969075014	2802578828	1.45	1.61	1.048727589	1.236719041
BRCA-UK	CGP_donor_1309223	fc639186-82ff-798e-e040-11ac0c484cec	fc639186-8302-798e-e040-11ac0c484cec	5.0	39.39	48.27	1.028355487	0.0842535775	0.9905305029	0.0733142645	2803236478	1.83	1.42	1.299484039	1.475187275
